"","V1","V2"
"3962",41.5,-67.2
"3963",41.5,-67.15
"3964",41.5,-67.1
"3965",41.5,-67.05
"3966",41.5,-67
"3967",41.5,-66.95
"3968",41.5,-66.9
"3969",41.5,-66.85
"3970",41.5,-66.8
"3971",41.5,-66.75
"3972",41.5,-66.7
"3973",41.5,-66.65
"3974",41.5,-66.6
"3975",41.5,-66.55
"3976",41.5,-66.5
"3977",41.5,-66.45
"3978",41.5,-66.4
"3979",41.5,-66.35
"3980",41.5,-66.3
"3981",41.5,-66.25
"3982",41.5,-66.2
"3983",41.5,-66.15
"3984",41.5,-66.1
"3985",41.5,-66.05
"3986",41.5,-66
"3987",41.5,-65.95
"3988",41.5,-65.9
"3989",41.5,-65.85
"3990",41.5,-65.8
"3991",41.5,-65.75
"3992",41.5,-65.7
"3993",41.5,-65.65
"3994",41.5,-65.6
"3995",41.5,-65.55
"3996",41.5,-65.5
"3997",41.55,-71
"3998",41.55,-70.95
"3999",41.55,-70.9
"4000",41.55,-70.85
"4001",41.55,-70.8
"4002",41.55,-70.75
"4003",41.55,-70.7
"4004",41.55,-70.65
"4005",41.55,-70.6
"4006",41.55,-70.55
"4007",41.55,-70.5
"4008",41.55,-70.45
"4009",41.55,-70.4
"4010",41.55,-70.35
"4011",41.55,-70.3
"4012",41.55,-70.25
"4013",41.55,-70.2
"4014",41.55,-70.15
"4015",41.55,-70.1
"4016",41.55,-70.05
"4017",41.55,-70
"4018",41.55,-69.95
"4019",41.55,-69.9
"4020",41.55,-69.85
"4021",41.55,-69.8
"4022",41.55,-69.75
"4023",41.55,-69.7
"4024",41.55,-69.65
"4025",41.55,-69.6
"4026",41.55,-69.55
"4027",41.55,-69.5
"4028",41.55,-69.45
"4029",41.55,-69.4
"4030",41.55,-69.35
"4031",41.55,-69.3
"4032",41.55,-69.25
"4033",41.55,-69.2
"4034",41.55,-69.15
"4035",41.55,-69.1
"4036",41.55,-69.05
"4037",41.55,-69
"4038",41.55,-68.95
"4039",41.55,-68.9
"4040",41.55,-68.85
"4041",41.55,-68.8
"4042",41.55,-68.75
"4043",41.55,-68.7
"4044",41.55,-68.65
"4045",41.55,-68.6
"4046",41.55,-68.55
"4047",41.55,-68.5
"4048",41.55,-68.45
"4049",41.55,-68.4
"4050",41.55,-68.35
"4051",41.55,-68.3
"4052",41.55,-68.25
"4053",41.55,-68.2
"4054",41.55,-68.15
"4055",41.55,-68.1
"4056",41.55,-68.05
"4057",41.55,-68
"4058",41.55,-67.95
"4059",41.55,-67.9
"4060",41.55,-67.85
"4061",41.55,-67.8
"4062",41.55,-67.75
"4063",41.55,-67.7
"4064",41.55,-67.65
"4065",41.55,-67.6
"4066",41.55,-67.55
"4067",41.55,-67.5
"4068",41.55,-67.45
"4069",41.55,-67.4
"4070",41.55,-67.35
"4071",41.55,-67.3
"4072",41.55,-67.25
"4073",41.55,-67.2
"4074",41.55,-67.15
"4075",41.55,-67.1
"4076",41.55,-67.05
"4077",41.55,-67
"4078",41.55,-66.95
"4079",41.55,-66.9
"4080",41.55,-66.85
"4081",41.55,-66.8
"4082",41.55,-66.75
"4083",41.55,-66.7
"4084",41.55,-66.65
"4085",41.55,-66.6
"4086",41.55,-66.55
"4087",41.55,-66.5
"4088",41.55,-66.45
"4089",41.55,-66.4
"4090",41.55,-66.35
"4091",41.55,-66.3
"4092",41.55,-66.25
"4093",41.55,-66.2
"4094",41.55,-66.15
"4095",41.55,-66.1
"4096",41.55,-66.05
"4097",41.55,-66
"4098",41.55,-65.95
"4099",41.55,-65.9
"4100",41.55,-65.85
"4101",41.55,-65.8
"4102",41.55,-65.75
"4103",41.55,-65.7
"4104",41.55,-65.65
"4105",41.55,-65.6
"4106",41.55,-65.55
"4107",41.55,-65.5
"4108",41.6,-71
"4109",41.6,-70.95
"4110",41.6,-70.9
"4111",41.6,-70.85
"4112",41.6,-70.8
"4113",41.6,-70.75
"4114",41.6,-70.7
"4115",41.6,-70.65
"4116",41.6,-70.6
"4117",41.6,-70.55
"4118",41.6,-70.5
"4119",41.6,-70.45
"4120",41.6,-70.4
"4121",41.6,-70.35
"4122",41.6,-70.3
"4123",41.6,-70.25
"4124",41.6,-70.2
"4125",41.6,-70.15
"4126",41.6,-70.1
"4127",41.6,-70.05
"4128",41.6,-70
"4129",41.6,-69.95
"4130",41.6,-69.9
"4131",41.6,-69.85
"4132",41.6,-69.8
"4133",41.6,-69.75
"4134",41.6,-69.7
"4135",41.6,-69.65
"4136",41.6,-69.6
"4137",41.6,-69.55
"4138",41.6,-69.5
"4139",41.6,-69.45
"4140",41.6,-69.4
"4141",41.6,-69.35
"4142",41.6,-69.3
"4143",41.6,-69.25
"4144",41.6,-69.2
"4145",41.6,-69.15
"4146",41.6,-69.1
"4147",41.6,-69.05
"4148",41.6,-69
"4149",41.6,-68.95
"4150",41.6,-68.9
"4151",41.6,-68.85
"4152",41.6,-68.8
"4153",41.6,-68.75
"4154",41.6,-68.7
"4155",41.6,-68.65
"4156",41.6,-68.6
"4157",41.6,-68.55
"4158",41.6,-68.5
"4159",41.6,-68.45
"4160",41.6,-68.4
"4161",41.6,-68.35
"4162",41.6,-68.3
"4163",41.6,-68.25
"4164",41.6,-68.2
"4165",41.6,-68.15
"4166",41.6,-68.1
"4167",41.6,-68.05
"4168",41.6,-68
"4169",41.6,-67.95
"4170",41.6,-67.9
"4171",41.6,-67.85
"4172",41.6,-67.8
"4173",41.6,-67.75
"4174",41.6,-67.7
"4175",41.6,-67.65
"4176",41.6,-67.6
"4177",41.6,-67.55
"4178",41.6,-67.5
"4179",41.6,-67.45
"4180",41.6,-67.4
"4181",41.6,-67.35
"4182",41.6,-67.3
"4183",41.6,-67.25
"4184",41.6,-67.2
"4185",41.6,-67.15
"4186",41.6,-67.1
"4187",41.6,-67.05
"4188",41.6,-67
"4189",41.6,-66.95
"4190",41.6,-66.9
"4191",41.6,-66.85
"4192",41.6,-66.8
"4193",41.6,-66.75
"4194",41.6,-66.7
"4195",41.6,-66.65
"4196",41.6,-66.6
"4197",41.6,-66.55
"4198",41.6,-66.5
"4199",41.6,-66.45
"4200",41.6,-66.4
"4201",41.6,-66.35
"4202",41.6,-66.3
"4203",41.6,-66.25
"4204",41.6,-66.2
"4205",41.6,-66.15
"4206",41.6,-66.1
"4207",41.6,-66.05
"4208",41.6,-66
"4209",41.6,-65.95
"4210",41.6,-65.9
"4211",41.6,-65.85
"4212",41.6,-65.8
"4213",41.6,-65.75
"4214",41.6,-65.7
"4215",41.6,-65.65
"4216",41.6,-65.6
"4217",41.6,-65.55
"4218",41.6,-65.5
"4219",41.65,-71
"4220",41.65,-70.95
"4221",41.65,-70.9
"4222",41.65,-70.85
"4223",41.65,-70.8
"4224",41.65,-70.75
"4225",41.65,-70.7
"4226",41.65,-70.65
"4227",41.65,-70.6
"4228",41.65,-70.55
"4229",41.65,-70.5
"4230",41.65,-70.45
"4231",41.65,-70.4
"4232",41.65,-70.35
"4233",41.65,-70.3
"4234",41.65,-70.25
"4235",41.65,-70.2
"4236",41.65,-70.15
"4237",41.65,-70.1
"4238",41.65,-70.05
"4239",41.65,-70
"4240",41.65,-69.95
"4241",41.65,-69.9
"4242",41.65,-69.85
"4243",41.65,-69.8
"4244",41.65,-69.75
"4245",41.65,-69.7
"4246",41.65,-69.65
"4247",41.65,-69.6
"4248",41.65,-69.55
"4249",41.65,-69.5
"4250",41.65,-69.45
"4251",41.65,-69.4
"4252",41.65,-69.35
"4253",41.65,-69.3
"4254",41.65,-69.25
"4255",41.65,-69.2
"4256",41.65,-69.15
"4257",41.65,-69.1
"4258",41.65,-69.05
"4259",41.65,-69
"4260",41.65,-68.95
"4261",41.65,-68.9
"4262",41.65,-68.85
"4263",41.65,-68.8
"4264",41.65,-68.75
"4265",41.65,-68.7
"4266",41.65,-68.65
"4267",41.65,-68.6
"4268",41.65,-68.55
"4269",41.65,-68.5
"4270",41.65,-68.45
"4271",41.65,-68.4
"4272",41.65,-68.35
"4273",41.65,-68.3
"4274",41.65,-68.25
"4275",41.65,-68.2
"4276",41.65,-68.15
"4277",41.65,-68.1
"4278",41.65,-68.05
"4279",41.65,-68
"4280",41.65,-67.95
"4281",41.65,-67.9
"4282",41.65,-67.85
"4283",41.65,-67.8
"4284",41.65,-67.75
"4285",41.65,-67.7
"4286",41.65,-67.65
"4287",41.65,-67.6
"4288",41.65,-67.55
"4289",41.65,-67.5
"4290",41.65,-67.45
"4291",41.65,-67.4
"4292",41.65,-67.35
"4293",41.65,-67.3
"4294",41.65,-67.25
"4295",41.65,-67.2
"4296",41.65,-67.15
"4297",41.65,-67.1
"4298",41.65,-67.05
"4299",41.65,-67
"4300",41.65,-66.95
"4301",41.65,-66.9
"4302",41.65,-66.85
"4303",41.65,-66.8
"4304",41.65,-66.75
"4305",41.65,-66.7
"4306",41.65,-66.65
"4307",41.65,-66.6
"4308",41.65,-66.55
"4309",41.65,-66.5
"4310",41.65,-66.45
"4311",41.65,-66.4
"4312",41.65,-66.35
"4313",41.65,-66.3
"4314",41.65,-66.25
"4315",41.65,-66.2
"4316",41.65,-66.15
"4317",41.65,-66.1
"4318",41.65,-66.05
"4319",41.65,-66
"4320",41.65,-65.95
"4321",41.65,-65.9
"4322",41.65,-65.85
"4323",41.65,-65.8
"4324",41.65,-65.75
"4325",41.65,-65.7
"4326",41.65,-65.65
"4327",41.65,-65.6
"4328",41.65,-65.55
"4329",41.65,-65.5
"4330",41.7,-71
"4331",41.7,-70.95
"4332",41.7,-70.9
"4333",41.7,-70.85
"4334",41.7,-70.8
"4335",41.7,-70.75
"4336",41.7,-70.7
"4337",41.7,-70.65
"4338",41.7,-70.6
"4339",41.7,-70.55
"4340",41.7,-70.5
"4341",41.7,-70.45
"4342",41.7,-70.4
"4343",41.7,-70.35
"4344",41.7,-70.3
"4345",41.7,-70.25
"4346",41.7,-70.2
"4347",41.7,-70.15
"4348",41.7,-70.1
"4349",41.7,-70.05
"4350",41.7,-70
"4351",41.7,-69.95
"4352",41.7,-69.9
"4353",41.7,-69.85
"4354",41.7,-69.8
"4355",41.7,-69.75
"4356",41.7,-69.7
"4357",41.7,-69.65
"4358",41.7,-69.6
"4359",41.7,-69.55
"4360",41.7,-69.5
"4361",41.7,-69.45
"4362",41.7,-69.4
"4363",41.7,-69.35
"4364",41.7,-69.3
"4365",41.7,-69.25
"4366",41.7,-69.2
"4367",41.7,-69.15
"4368",41.7,-69.1
"4369",41.7,-69.05
"4370",41.7,-69
"4371",41.7,-68.95
"4372",41.7,-68.9
"4373",41.7,-68.85
"4374",41.7,-68.8
"4375",41.7,-68.75
"4376",41.7,-68.7
"4377",41.7,-68.65
"4378",41.7,-68.6
"4379",41.7,-68.55
"4380",41.7,-68.5
"4381",41.7,-68.45
"4382",41.7,-68.4
"4383",41.7,-68.35
"4384",41.7,-68.3
"4385",41.7,-68.25
"4386",41.7,-68.2
"4387",41.7,-68.15
"4388",41.7,-68.1
"4389",41.7,-68.05
"4390",41.7,-68
"4391",41.7,-67.95
"4392",41.7,-67.9
"4393",41.7,-67.85
"4394",41.7,-67.8
"4395",41.7,-67.75
"4396",41.7,-67.7
"4397",41.7,-67.65
"4398",41.7,-67.6
"4399",41.7,-67.55
"4400",41.7,-67.5
"4401",41.7,-67.45
"4402",41.7,-67.4
"4403",41.7,-67.35
"4404",41.7,-67.3
"4405",41.7,-67.25
"4406",41.7,-67.2
"4407",41.7,-67.15
"4408",41.7,-67.1
"4409",41.7,-67.05
"4410",41.7,-67
"4411",41.7,-66.95
"4412",41.7,-66.9
"4413",41.7,-66.85
"4414",41.7,-66.8
"4415",41.7,-66.75
"4416",41.7,-66.7
"4417",41.7,-66.65
"4418",41.7,-66.6
"4419",41.7,-66.55
"4420",41.7,-66.5
"4421",41.7,-66.45
"4422",41.7,-66.4
"4423",41.7,-66.35
"4424",41.7,-66.3
"4425",41.7,-66.25
"4426",41.7,-66.2
"4427",41.7,-66.15
"4428",41.7,-66.1
"4429",41.7,-66.05
"4430",41.7,-66
"4431",41.7,-65.95
"4432",41.7,-65.9
"4433",41.7,-65.85
"4434",41.7,-65.8
"4435",41.7,-65.75
"4436",41.7,-65.7
"4437",41.7,-65.65
"4438",41.7,-65.6
"4439",41.7,-65.55
"4440",41.7,-65.5
"4441",41.75,-71
"4442",41.75,-70.95
"4443",41.75,-70.9
"4444",41.75,-70.85
"4445",41.75,-70.8
"4446",41.75,-70.75
"4447",41.75,-70.7
"4448",41.75,-70.65
"4449",41.75,-70.6
"4450",41.75,-70.55
"4451",41.75,-70.5
"4452",41.75,-70.45
"4453",41.75,-70.4
"4454",41.75,-70.35
"4455",41.75,-70.3
"4456",41.75,-70.25
"4457",41.75,-70.2
"4458",41.75,-70.15
"4459",41.75,-70.1
"4460",41.75,-70.05
"4461",41.75,-70
"4462",41.75,-69.95
"4463",41.75,-69.9
"4464",41.75,-69.85
"4465",41.75,-69.8
"4466",41.75,-69.75
"4467",41.75,-69.7
"4468",41.75,-69.65
"4469",41.75,-69.6
"4470",41.75,-69.55
"4471",41.75,-69.5
"4472",41.75,-69.45
"4473",41.75,-69.4
"4474",41.75,-69.35
"4475",41.75,-69.3
"4476",41.75,-69.25
"4477",41.75,-69.2
"4478",41.75,-69.15
"4479",41.75,-69.1
"4480",41.75,-69.05
"4481",41.75,-69
"4482",41.75,-68.95
"4483",41.75,-68.9
"4484",41.75,-68.85
"4485",41.75,-68.8
"4486",41.75,-68.75
"4487",41.75,-68.7
"4488",41.75,-68.65
"4489",41.75,-68.6
"4490",41.75,-68.55
"4491",41.75,-68.5
"4492",41.75,-68.45
"4493",41.75,-68.4
"4494",41.75,-68.35
"4495",41.75,-68.3
"4496",41.75,-68.25
"4497",41.75,-68.2
"4498",41.75,-68.15
"4499",41.75,-68.1
"4500",41.75,-68.05
"4501",41.75,-68
"4502",41.75,-67.95
"4503",41.75,-67.9
"4504",41.75,-67.85
"4505",41.75,-67.8
"4506",41.75,-67.75
"4507",41.75,-67.7
"4508",41.75,-67.65
"4509",41.75,-67.6
"4510",41.75,-67.55
"4511",41.75,-67.5
"4512",41.75,-67.45
"4513",41.75,-67.4
"4514",41.75,-67.35
"4515",41.75,-67.3
"4516",41.75,-67.25
"4517",41.75,-67.2
"4518",41.75,-67.15
"4519",41.75,-67.1
"4520",41.75,-67.05
"4521",41.75,-67
"4522",41.75,-66.95
"4523",41.75,-66.9
"4524",41.75,-66.85
"4525",41.75,-66.8
"4526",41.75,-66.75
"4527",41.75,-66.7
"4528",41.75,-66.65
"4529",41.75,-66.6
"4530",41.75,-66.55
"4531",41.75,-66.5
"4532",41.75,-66.45
"4533",41.75,-66.4
"4534",41.75,-66.35
"4535",41.75,-66.3
"4536",41.75,-66.25
"4537",41.75,-66.2
"4538",41.75,-66.15
"4539",41.75,-66.1
"4540",41.75,-66.05
"4541",41.75,-66
"4542",41.75,-65.95
"4543",41.75,-65.9
"4544",41.75,-65.85
"4545",41.75,-65.8
"4546",41.75,-65.75
"4547",41.75,-65.7
"4548",41.75,-65.65
"4549",41.75,-65.6
"4550",41.75,-65.55
"4551",41.75,-65.5
"4552",41.8,-71
"4553",41.8,-70.95
"4554",41.8,-70.9
"4555",41.8,-70.85
"4556",41.8,-70.8
"4557",41.8,-70.75
"4558",41.8,-70.7
"4559",41.8,-70.65
"4560",41.8,-70.6
"4561",41.8,-70.55
"4562",41.8,-70.5
"4563",41.8,-70.45
"4564",41.8,-70.4
"4565",41.8,-70.35
"4566",41.8,-70.3
"4567",41.8,-70.25
"4568",41.8,-70.2
"4569",41.8,-70.15
"4570",41.8,-70.1
"4571",41.8,-70.05
"4572",41.8,-70
"4573",41.8,-69.95
"4574",41.8,-69.9
"4575",41.8,-69.85
"4576",41.8,-69.8
"4577",41.8,-69.75
"4578",41.8,-69.7
"4579",41.8,-69.65
"4580",41.8,-69.6
"4581",41.8,-69.55
"4582",41.8,-69.5
"4583",41.8,-69.45
"4584",41.8,-69.4
"4585",41.8,-69.35
"4586",41.8,-69.3
"4587",41.8,-69.25
"4588",41.8,-69.2
"4589",41.8,-69.15
"4590",41.8,-69.1
"4591",41.8,-69.05
"4592",41.8,-69
"4593",41.8,-68.95
"4594",41.8,-68.9
"4595",41.8,-68.85
"4596",41.8,-68.8
"4597",41.8,-68.75
"4598",41.8,-68.7
"4599",41.8,-68.65
"4600",41.8,-68.6
"4601",41.8,-68.55
"4602",41.8,-68.5
"4603",41.8,-68.45
"4604",41.8,-68.4
"4605",41.8,-68.35
"4606",41.8,-68.3
"4607",41.8,-68.25
"4608",41.8,-68.2
"4609",41.8,-68.15
"4610",41.8,-68.1
"4611",41.8,-68.05
"4612",41.8,-68
"4613",41.8,-67.95
"4614",41.8,-67.9
"4615",41.8,-67.85
"4616",41.8,-67.8
"4617",41.8,-67.75
"4618",41.8,-67.7
"4619",41.8,-67.65
"4620",41.8,-67.6
"4621",41.8,-67.55
"4622",41.8,-67.5
"4623",41.8,-67.45
"4624",41.8,-67.4
"4625",41.8,-67.35
"4626",41.8,-67.3
"4627",41.8,-67.25
"4628",41.8,-67.2
"4629",41.8,-67.15
"4630",41.8,-67.1
"4631",41.8,-67.05
"4632",41.8,-67
"4633",41.8,-66.95
"4634",41.8,-66.9
"4635",41.8,-66.85
"4636",41.8,-66.8
"4637",41.8,-66.75
"4638",41.8,-66.7
"4639",41.8,-66.65
"4640",41.8,-66.6
"4641",41.8,-66.55
"4642",41.8,-66.5
"4643",41.8,-66.45
"4644",41.8,-66.4
"4645",41.8,-66.35
"4646",41.8,-66.3
"4647",41.8,-66.25
"4648",41.8,-66.2
"4649",41.8,-66.15
"4650",41.8,-66.1
"4651",41.8,-66.05
"4652",41.8,-66
"4653",41.8,-65.95
"4654",41.8,-65.9
"4655",41.8,-65.85
"4656",41.8,-65.8
"4657",41.8,-65.75
"4658",41.8,-65.7
"4659",41.8,-65.65
"4660",41.8,-65.6
"4661",41.8,-65.55
"4662",41.8,-65.5
"4663",41.85,-71
"4664",41.85,-70.95
"4665",41.85,-70.9
"4666",41.85,-70.85
"4667",41.85,-70.8
"4668",41.85,-70.75
"4669",41.85,-70.7
"4670",41.85,-70.65
"4671",41.85,-70.6
"4672",41.85,-70.55
"4673",41.85,-70.5
"4674",41.85,-70.45
"4675",41.85,-70.4
"4676",41.85,-70.35
"4677",41.85,-70.3
"4678",41.85,-70.25
"4679",41.85,-70.2
"4680",41.85,-70.15
"4681",41.85,-70.1
"4682",41.85,-70.05
"4683",41.85,-70
"4684",41.85,-69.95
"4685",41.85,-69.9
"4686",41.85,-69.85
"4687",41.85,-69.8
"4688",41.85,-69.75
"4689",41.85,-69.7
"4690",41.85,-69.65
"4691",41.85,-69.6
"4692",41.85,-69.55
"4693",41.85,-69.5
"4694",41.85,-69.45
"4695",41.85,-69.4
"4696",41.85,-69.35
"4697",41.85,-69.3
"4698",41.85,-69.25
"4699",41.85,-69.2
"4700",41.85,-69.15
"4701",41.85,-69.1
"4702",41.85,-69.05
"4703",41.85,-69
"4704",41.85,-68.95
"4705",41.85,-68.9
"4706",41.85,-68.85
"4707",41.85,-68.8
"4708",41.85,-68.75
"4709",41.85,-68.7
"4710",41.85,-68.65
"4711",41.85,-68.6
"4712",41.85,-68.55
"4713",41.85,-68.5
"4714",41.85,-68.45
"4715",41.85,-68.4
"4716",41.85,-68.35
"4717",41.85,-68.3
"4718",41.85,-68.25
"4719",41.85,-68.2
"4720",41.85,-68.15
"4721",41.85,-68.1
"4722",41.85,-68.05
"4723",41.85,-68
"4724",41.85,-67.95
"4725",41.85,-67.9
"4726",41.85,-67.85
"4727",41.85,-67.8
"4728",41.85,-67.75
"4729",41.85,-67.7
"4730",41.85,-67.65
"4731",41.85,-67.6
"4732",41.85,-67.55
"4733",41.85,-67.5
"4734",41.85,-67.45
"4735",41.85,-67.4
"4736",41.85,-67.35
"4737",41.85,-67.3
"4738",41.85,-67.25
"4739",41.85,-67.2
"4740",41.85,-67.15
"4741",41.85,-67.1
"4742",41.85,-67.05
"4743",41.85,-67
"4744",41.85,-66.95
"4745",41.85,-66.9
"4746",41.85,-66.85
"4747",41.85,-66.8
"4748",41.85,-66.75
"4749",41.85,-66.7
"4750",41.85,-66.65
"4751",41.85,-66.6
"4752",41.85,-66.55
"4753",41.85,-66.5
"4754",41.85,-66.45
"4755",41.85,-66.4
"4756",41.85,-66.35
"4757",41.85,-66.3
"4758",41.85,-66.25
"4759",41.85,-66.2
"4760",41.85,-66.15
"4761",41.85,-66.1
"4762",41.85,-66.05
"4763",41.85,-66
"4764",41.85,-65.95
"4765",41.85,-65.9
"4766",41.85,-65.85
"4767",41.85,-65.8
"4768",41.85,-65.75
"4769",41.85,-65.7
"4770",41.85,-65.65
"4771",41.85,-65.6
"4772",41.85,-65.55
"4773",41.85,-65.5
"4774",41.9,-71
"4775",41.9,-70.95
"4776",41.9,-70.9
"4777",41.9,-70.85
"4778",41.9,-70.8
"4779",41.9,-70.75
"4780",41.9,-70.7
"4781",41.9,-70.65
"4782",41.9,-70.6
"4783",41.9,-70.55
"4784",41.9,-70.5
"4785",41.9,-70.45
"4786",41.9,-70.4
"4787",41.9,-70.35
"4788",41.9,-70.3
"4789",41.9,-70.25
"4790",41.9,-70.2
"4791",41.9,-70.15
"4792",41.9,-70.1
"4793",41.9,-70.05
"4794",41.9,-70
"4795",41.9,-69.95
"4796",41.9,-69.9
"4797",41.9,-69.85
"4798",41.9,-69.8
"4799",41.9,-69.75
"4800",41.9,-69.7
"4801",41.9,-69.65
"4802",41.9,-69.6
"4803",41.9,-69.55
"4804",41.9,-69.5
"4805",41.9,-69.45
"4806",41.9,-69.4
"4807",41.9,-69.35
"4808",41.9,-69.3
"4809",41.9,-69.25
"4810",41.9,-69.2
"4811",41.9,-69.15
"4812",41.9,-69.1
"4813",41.9,-69.05
"4814",41.9,-69
"4815",41.9,-68.95
"4816",41.9,-68.9
"4817",41.9,-68.85
"4818",41.9,-68.8
"4819",41.9,-68.75
"4820",41.9,-68.7
"4821",41.9,-68.65
"4822",41.9,-68.6
"4823",41.9,-68.55
"4824",41.9,-68.5
"4825",41.9,-68.45
"4826",41.9,-68.4
"4827",41.9,-68.35
"4828",41.9,-68.3
"4829",41.9,-68.25
"4830",41.9,-68.2
"4831",41.9,-68.15
"4832",41.9,-68.1
"4833",41.9,-68.05
"4834",41.9,-68
"4835",41.9,-67.95
"4836",41.9,-67.9
"4837",41.9,-67.85
"4838",41.9,-67.8
"4839",41.9,-67.75
"4840",41.9,-67.7
"4841",41.9,-67.65
"4842",41.9,-67.6
"4843",41.9,-67.55
"4844",41.9,-67.5
"4845",41.9,-67.45
"4846",41.9,-67.4
"4847",41.9,-67.35
"4848",41.9,-67.3
"4849",41.9,-67.25
"4850",41.9,-67.2
"4851",41.9,-67.15
"4852",41.9,-67.1
"4853",41.9,-67.05
"4854",41.9,-67
"4855",41.9,-66.95
"4856",41.9,-66.9
"4857",41.9,-66.85
"4858",41.9,-66.8
"4859",41.9,-66.75
"4860",41.9,-66.7
"4861",41.9,-66.65
"4862",41.9,-66.6
"4863",41.9,-66.55
"4864",41.9,-66.5
"4865",41.9,-66.45
"4866",41.9,-66.4
"4867",41.9,-66.35
"4868",41.9,-66.3
"4869",41.9,-66.25
"4870",41.9,-66.2
"4871",41.9,-66.15
"4872",41.9,-66.1
"4873",41.9,-66.05
"4874",41.9,-66
"4875",41.9,-65.95
"4876",41.9,-65.9
"4877",41.9,-65.85
"4878",41.9,-65.8
"4879",41.9,-65.75
"4880",41.9,-65.7
"4881",41.9,-65.65
"4882",41.9,-65.6
"4883",41.9,-65.55
"4884",41.9,-65.5
"4885",41.95,-71
"4886",41.95,-70.95
"4887",41.95,-70.9
"4888",41.95,-70.85
"4889",41.95,-70.8
"4890",41.95,-70.75
"4891",41.95,-70.7
"4892",41.95,-70.65
"4893",41.95,-70.6
"4894",41.95,-70.55
"4895",41.95,-70.5
"4896",41.95,-70.45
"4897",41.95,-70.4
"4898",41.95,-70.35
"4899",41.95,-70.3
"4900",41.95,-70.25
"4901",41.95,-70.2
"4902",41.95,-70.15
"4903",41.95,-70.1
"4904",41.95,-70.05
"4905",41.95,-70
"4906",41.95,-69.95
"4907",41.95,-69.9
"4908",41.95,-69.85
"4909",41.95,-69.8
"4910",41.95,-69.75
"4911",41.95,-69.7
"4912",41.95,-69.65
"4913",41.95,-69.6
"4914",41.95,-69.55
"4915",41.95,-69.5
"4916",41.95,-69.45
"4917",41.95,-69.4
"4918",41.95,-69.35
"4919",41.95,-69.3
"4920",41.95,-69.25
"4921",41.95,-69.2
"4922",41.95,-69.15
"4923",41.95,-69.1
"4924",41.95,-69.05
"4925",41.95,-69
"4926",41.95,-68.95
"4927",41.95,-68.9
"4928",41.95,-68.85
"4929",41.95,-68.8
"4930",41.95,-68.75
"4931",41.95,-68.7
"4932",41.95,-68.65
"4933",41.95,-68.6
"4934",41.95,-68.55
"4935",41.95,-68.5
"4936",41.95,-68.45
"4937",41.95,-68.4
"4938",41.95,-68.35
"4939",41.95,-68.3
"4940",41.95,-68.25
"4941",41.95,-68.2
"4942",41.95,-68.15
"4943",41.95,-68.1
"4944",41.95,-68.05
"4945",41.95,-68
"4946",41.95,-67.95
"4947",41.95,-67.9
"4948",41.95,-67.85
"4949",41.95,-67.8
"4950",41.95,-67.75
"4951",41.95,-67.7
"4952",41.95,-67.65
"4953",41.95,-67.6
"4954",41.95,-67.55
"4955",41.95,-67.5
"4956",41.95,-67.45
"4957",41.95,-67.4
"4958",41.95,-67.35
"4959",41.95,-67.3
"4960",41.95,-67.25
"4961",41.95,-67.2
"4962",41.95,-67.15
"4963",41.95,-67.1
"4964",41.95,-67.05
"4965",41.95,-67
"4966",41.95,-66.95
"4967",41.95,-66.9
"4968",41.95,-66.85
"4969",41.95,-66.8
"4970",41.95,-66.75
"4971",41.95,-66.7
"4972",41.95,-66.65
"4973",41.95,-66.6
"4974",41.95,-66.55
"4975",41.95,-66.5
"4976",41.95,-66.45
"4977",41.95,-66.4
"4978",41.95,-66.35
"4979",41.95,-66.3
"4980",41.95,-66.25
"4981",41.95,-66.2
"4982",41.95,-66.15
"4983",41.95,-66.1
"4984",41.95,-66.05
"4985",41.95,-66
"4986",41.95,-65.95
"4987",41.95,-65.9
"4988",41.95,-65.85
"4989",41.95,-65.8
"4990",41.95,-65.75
"4991",41.95,-65.7
"4992",41.95,-65.65
"4993",41.95,-65.6
"4994",41.95,-65.55
"4995",41.95,-65.5
"4996",42,-71
"4997",42,-70.95
"4998",42,-70.9
"4999",42,-70.85
"5000",42,-70.8
"5001",42,-70.75
"5002",42,-70.7
"5003",42,-70.65
"5004",42,-70.6
"5005",42,-70.55
"5006",42,-70.5
"5007",42,-70.45
"5008",42,-70.4
"5009",42,-70.35
"5010",42,-70.3
"5011",42,-70.25
"5012",42,-70.2
"5013",42,-70.15
"5014",42,-70.1
"5015",42,-70.05
"5016",42,-70
"5017",42,-69.95
"5018",42,-69.9
"5019",42,-69.85
"5020",42,-69.8
"5021",42,-69.75
"5022",42,-69.7
"5023",42,-69.65
"5024",42,-69.6
"5025",42,-69.55
"5026",42,-69.5
"5027",42,-69.45
"5028",42,-69.4
"5029",42,-69.35
"5030",42,-69.3
"5031",42,-69.25
"5032",42,-69.2
"5033",42,-69.15
"5034",42,-69.1
"5035",42,-69.05
"5036",42,-69
"5037",42,-68.95
"5038",42,-68.9
"5039",42,-68.85
"5040",42,-68.8
"5041",42,-68.75
"5042",42,-68.7
"5043",42,-68.65
"5044",42,-68.6
"5045",42,-68.55
"5046",42,-68.5
"5047",42,-68.45
"5048",42,-68.4
"5049",42,-68.35
"5050",42,-68.3
"5051",42,-68.25
"5052",42,-68.2
"5053",42,-68.15
"5054",42,-68.1
"5055",42,-68.05
