"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","catch_n_f","catch_n_m","catch_n_a","catch_n_j","vessel","area_swept"
"1444",512,"SP14.76","ME",2014,5,27,147,20,44.39133,-68.51572,18,6,12,16,2,"ME",17.066
"1445",512,"SP14.77","ME",2014,5,27,147,20,44.21313,-68.43935,770,354,416,406,364,"ME",16.35
"1446",512,"SP14.78","ME",2014,5,27,147,14,44.14603,-68.26493,1564,981,583,1085,479,"ME",7.7602
"1447",512,"SP14.79","ME",2014,5,27,147,20,44.17963,-68.27713,872,426,446,385,487,"ME",16.058
"1448",513,"SP14.8","ME",2014,5,6,126,20,43.12332,-70.35123,43,13,30,40,3,"ME",16.426
"1449",512,"SP14.80","ME",2014,5,28,148,16,44.05728,-68.24568,218,117,101,156,62,"ME",10.6224
"1450",512,"SP14.81","ME",2014,5,29,149,20,44.06262,-68.12593,151,80,71,111,40,"ME",15.97
"1451",512,"SP14.82","ME",2014,5,29,149,20,44.0503,-68.06457,57,28,29,57,0,"ME",19.3
"1452",512,"SP14.83","ME",2014,5,29,149,18,44.02625,-68.00162,62,42,20,62,0,"ME",12.4254
"1453",512,"SP14.84","ME",2014,5,29,149,20,44.14877,-68.1073,394,197,197,136,258,"ME",17.3
"1454",512,"SP14.85","ME",2014,5,29,149,20,44.18632,-68.03518,182,90,92,98,84,"ME",16.304
"1455",512,"SP14.86","ME",2014,5,29,149,17,44.21623,-68.06653,481,230,251,175,306,"ME",11.8507
"1456",512,"SP14.87","ME",2014,5,30,150,17,44.28565,-68.13107,662,300,362,228,434,"ME",10.9769
"1457",512,"SP14.88","ME",2014,5,30,150,15,44.24857,-68.1026,452,228,224,133,319,"ME",9.438
"1458",512,"SP14.89","ME",2014,5,30,150,20,44.35755,-68.16837,1565,757,808,826,739,"ME",17.192
"1459",513,"SP14.9","ME",2014,5,6,126,20,43.15183,-70.37942,90,48,42,47,43,"ME",16.098
"1460",512,"SP14.90","ME",2014,5,30,150,16,44.44243,-68.22205,134,52,82,93,41,"ME",9.8624
"1461",512,"SP14.91","ME",2014,5,30,150,20,44.41152,-68.23077,189,92,97,136,53,"ME",16.646
"1462",511,"SP14.92","ME",2014,6,2,153,20,44.14805,-67.7903,52,40,12,52,0,"ME",16.282
"1463",511,"SP14.93","ME",2014,6,2,153,16,44.18652,-67.82097,38,29,9,38,0,"ME",10.92
"1464",512,"SP14.94","ME",2014,6,2,153,20,44.2364,-67.89262,195,104,91,139,56,"ME",15.8
"1465",512,"SP14.95","ME",2014,6,2,153,20,44.2608,-67.89852,398,205,193,243,155,"ME",16.94
"1466",511,"SP14.96","ME",2014,6,2,153,20,44.3017,-67.86935,517,237,280,239,278,"ME",16.644
"1467",511,"SP14.97","ME",2014,6,3,154,17,44.39892,-67.68805,620,335,285,325,295,"ME",11.6535
"1468",511,"SP14.98","ME",2014,6,3,154,18,44.25903,-67.67365,27,19,8,26,1,"ME",13.3056
"1469",511,"SP14.99","ME",2014,6,3,154,20,44.27883,-67.64088,42,21,21,41,1,"ME",17.194
"1470",513,"SP15.1","ME",2015,5,4,124,15,42.95858,-70.46448,30,13,17,30,0,"ME",9.699
"1471",513,"SP15.10","ME",2015,5,5,125,14,43.08918,-70.44603,79,32,47,71,8,"ME",8.2866
"1472",512,"SP15.100","ME",2015,6,1,152,20,44.2206,-67.91557,276,135,141,192,84,"ME",17.144
"1473",511,"SP15.101","ME",2015,6,1,152,17,44.323,-67.85372,200,85,115,141,59,"ME",12.0802
"1474",511,"SP15.102","ME",2015,6,1,152,20,44.3578,-67.73745,220,91,129,166,54,"ME",16.992
"1475",511,"SP15.103","ME",2015,6,1,152,20,44.46445,-67.64192,284,138,146,183,101,"ME",16.2
"1476",511,"SP15.104","ME",2015,6,2,153,20,44.32967,-67.70738,199,94,105,187,12,"ME",16.47
"1477",511,"SP15.105","ME",2015,6,2,153,20,44.27317,-67.70163,51,28,23,47,4,"ME",16.212
"1478",511,"SP15.106","ME",2015,6,2,153,20,44.25012,-67.68033,34,20,14,34,0,"ME",15.508
"1479",511,"SP15.107","ME",2015,6,5,156,20,44.23682,-67.74373,46,29,17,46,0,"ME",17.838
"1480",511,"SP15.108","ME",2015,6,2,153,20,44.1992,-67.7426,49,34,15,49,0,"ME",17.546
"1481",511,"SP15.109","ME",2015,6,3,154,17,44.5228,-67.52783,70,35,35,44,26,"ME",11.1928
"1482",513,"SP15.11","ME",2015,5,6,126,20,43.1672,-70.44475,111,56,55,77,34,"ME",16.328
"1483",511,"SP15.110","ME",2015,6,3,154,20,44.42347,-67.4744,263,131,132,202,61,"ME",17.262
"1484",511,"SP15.111","ME",2015,6,3,154,20,44.35215,-67.42058,32,23,9,32,0,"ME",16.948
"1485",511,"SP15.112","ME",2015,6,3,154,20,44.32687,-67.554,134,62,72,104,30,"ME",17.676
"1486",511,"SP15.113","ME",2015,6,3,154,20,44.33717,-67.62053,270,129,141,242,28,"ME",17.442
"1487",511,"SP15.114","ME",2015,6,3,154,20,44.38312,-67.55642,339,185,154,291,48,"ME",16.618
"1488",511,"SP15.115","ME",2015,6,4,155,20,44.49182,-67.44165,199,94,105,159,40,"ME",17.44
"1489",511,"SP15.116","ME",2015,6,4,155,18,44.42985,-67.19948,18,9,9,18,0,"ME",13.3488
"1490",511,"SP15.117","ME",2015,6,4,155,18,44.40365,-67.17393,12,7,5,12,0,"ME",13.6296
"1491",511,"SP15.118","ME",2015,6,4,155,20,44.3669,-67.17998,26,23,3,26,0,"ME",16.364
"1492",511,"SP15.119","ME",2015,6,4,155,16,44.50138,-67.28683,146,73,73,122,24,"ME",10.5056
"1493",513,"SP15.12","ME",2015,5,6,126,20,43.28395,-70.28507,109,40,69,79,30,"ME",15.864
"1494",511,"SP15.120","ME",2015,6,4,155,16,44.52757,-67.30727,59,35,24,41,18,"ME",11.8944
"1495",511,"SP15.121","ME",2015,6,5,156,20,44.60663,-67.36553,138,58,80,97,41,"ME",17.218
"1496",511,"SP15.122","ME",2015,6,5,156,15,44.58498,-67.30383,120,46,74,84,36,"ME",10.5555
"1497",511,"SP15.123","ME",2015,6,5,156,20,44.52617,-67.44842,168,81,87,118,50,"ME",15.728
"1498",513,"SP15.13","ME",2015,5,6,126,17,43.29515,-70.4967,33,13,20,27,6,"ME",12.2825
"1499",513,"SP15.14","ME",2015,5,6,126,20,43.24607,-70.50288,108,43,65,74,34,"ME",16.662
"1500",513,"SP15.15","ME",2015,5,6,126,20,43.19472,-70.57968,9,2,7,5,4,"ME",16.614
"1501",513,"SP15.16","ME",2015,5,7,127,19,43.25615,-70.26095,43,21,22,37,6,"ME",14.7459
"1502",513,"SP15.17","ME",2015,5,7,127,20,43.25742,-70.20088,18,12,6,18,0,"ME",17.312
"1503",513,"SP15.18","ME",2015,5,7,127,20,43.31958,-70.20403,55,25,30,46,9,"ME",16.074
"1504",513,"SP15.19","ME",2015,5,7,127,20,43.31568,-70.1146,16,12,4,14,2,"ME",16.588
"1505",513,"SP15.2","ME",2015,5,4,124,21,42.93505,-70.52648,66,32,34,62,4,"ME",18.417
"1506",513,"SP15.20","ME",2015,5,7,127,20,43.45773,-70.08183,98,38,60,81,17,"ME",17.17
"1507",513,"SP15.21","ME",2015,5,8,128,20,43.4792,-70.21788,224,89,135,99,125,"ME",16.94
"1508",513,"SP15.22","ME",2015,5,8,128,20,43.55033,-70.28458,1,1,0,0,1,"ME",15.88
"1509",513,"SP15.23","ME",2015,5,8,128,17,43.53305,-70.25837,3,2,1,3,0,"ME",12.0326
"1510",513,"SP15.24","ME",2015,5,8,128,16,43.51632,-70.24293,15,7,8,11,4,"ME",10.4464
"1511",513,"SP15.25","ME",2015,5,11,131,20,43.63235,-70.05827,239,138,101,155,84,"ME",16.56
"1512",513,"SP15.26","ME",2015,5,11,131,19,43.68473,-69.9859,190,90,100,93,97,"ME",14.326
"1513",513,"SP15.27","ME",2015,5,11,131,17,43.75853,-69.91493,2,0,2,1,1,"ME",11.3288
"1514",513,"SP15.28","ME",2015,5,11,131,20,43.7028,-69.93277,49,22,27,29,20,"ME",16.684
"1515",513,"SP15.29","ME",2015,5,11,131,20,43.67122,-70.06982,101,51,50,73,28,"ME",16.11
"1516",513,"SP15.3","ME",2015,5,4,124,20,42.908,-70.64838,87,44,43,58,29,"ME",16.722
"1517",513,"SP15.30","ME",2015,5,11,131,17,43.66258,-70.130067,55,25,30,23,32,"ME",11.2387
"1518",513,"SP15.31","ME",2015,5,12,132,20,43.5389,-70.0117,134,65,69,77,57,"ME",15.662
"1519",513,"SP15.32","ME",2015,5,12,132,20,43.44953,-69.93035,2,1,1,2,0,"ME",21.12
"1520",513,"SP15.33","ME",2015,5,12,132,20,43.50683,-69.91887,8,6,2,7,1,"ME",16.038
"1521",513,"SP15.34","ME",2015,5,12,132,20,43.5922,-69.84828,92,49,43,71,21,"ME",16.314
"1522",513,"SP15.35","ME",2015,5,12,132,20,43.60375,-69.70812,65,36,29,56,9,"ME",16.422
"1523",513,"SP15.36","ME",2015,5,13,133,20,43.78725,-69.61425,116,71,45,44,72,"ME",16.828
"1524",513,"SP15.37","ME",2015,5,13,133,20,43.75338,-69.7341,73,38,35,59,14,"ME",16.948
"1525",513,"SP15.38","ME",2015,5,13,133,20,43.7163,-69.73462,241,122,119,191,50,"ME",16.506
"1526",513,"SP15.39","ME",2015,5,13,133,20,43.72972,-69.69877,250,121,129,113,137,"ME",16.804
"1527",513,"SP15.4","ME",2015,5,4,124,20,42.97902,-70.66422,22,13,9,21,1,"ME",16.272
"1528",513,"SP15.40","ME",2015,5,14,134,18,43.72018,-69.55032,174,98,76,58,116,"ME",12.6576
"1529",513,"SP15.41","ME",2015,5,14,134,15,43.60958,-69.41302,5,4,1,4,1,"ME",8.9835
"1530",513,"SP15.42","ME",2015,5,14,134,20,43.5775,-69.4548,5,4,1,4,1,"ME",16.232
"1531",513,"SP15.43","ME",2015,5,14,134,20,43.58653,-69.55565,6,4,2,6,0,"ME",16.58
"1532",513,"SP15.44","ME",2015,5,14,134,20,43.55465,-69.6213,4,3,1,4,0,"ME",16.868
"1533",513,"SP15.45","ME",2015,5,15,135,15,43.81577,-69.48515,206,106,100,66,140,"ME",8.7945
"1534",513,"SP15.46","ME",2015,5,15,135,20,43.87983,-69.46857,181,100,81,72,109,"ME",16.75
"1535",513,"SP15.47","ME",2015,5,15,135,20,43.80225,-69.3608,289,170,118,97,192,"ME",16.332
"1536",513,"SP15.48","ME",2015,5,15,135,20,43.73418,-69.34048,188,100,88,118,70,"ME",16.406
"1537",513,"SP15.49","ME",2015,5,15,135,15,43.75812,-69.46835,93,48,45,61,32,"ME",9.384
"1538",513,"SP15.5","ME",2015,5,4,124,13,42.98737,-70.67817,2,1,1,2,0,"ME",6.5793
"1539",512,"SP15.50","ME",2015,5,18,138,20,43.75787,-69.21068,152,72,80,66,86,"ME",17.24
"1540",512,"SP15.51","ME",2015,5,18,138,20,43.81167,-69.11563,278,139,139,100,178,"ME",16.748
"1541",512,"SP15.52","ME",2015,5,18,138,20,43.8617,-69.08253,248,129,119,74,174,"ME",15.878
"1542",512,"SP15.53","ME",2015,5,18,138,20,43.92997,-69.18222,282,117,165,147,135,"ME",16.088
"1543",512,"SP15.54","ME",2015,5,18,138,16,43.93918,-69.1215,339,153,186,128,211,"ME",10.3632
"1544",512,"SP15.55","ME",2015,5,19,139,20,44.1306,-69.053,315,129,186,225,90,"ME",16.34
"1545",512,"SP15.56","ME",2015,5,19,139,17,44.21583,-69.03937,108,39,69,91,17,"ME",12.0853
"1546",512,"SP15.57","ME",2015,5,19,139,20,44.30767,-68.93107,23,5,18,18,5,"ME",16.636
"1547",512,"SP15.58","ME",2015,5,19,139,20,44.16867,-68.9468,257,97,160,203,54,"ME",16.688
"1548",512,"SP15.59","ME",2015,5,19,139,20,44.26933,-68.85928,13,3,10,12,1,"ME",17.744
"1549",513,"SP15.6","ME",2015,5,5,125,20,42.99963,-70.40678,15,5,10,14,1,"ME",16.56
"1550",512,"SP15.60","ME",2015,5,19,139,20,44.12475,-69.01983,387,196,191,251,136,"ME",17.68
"1551",512,"SP15.61","ME",2015,5,20,140,15,43.82003,-69.06168,197,105,92,63,134,"ME",9.555
"1552",513,"SP15.62","ME",2015,5,20,140,20,43.64283,-69.22143,6,4,2,6,0,"ME",16.956
"1553",513,"SP15.63","ME",2015,5,20,140,20,43.56218,-69.0861,5,5,0,5,0,"ME",16.228
"1554",512,"SP15.64","ME",2015,5,20,140,20,43.6805,-68.85823,78,50,28,78,0,"ME",16.928
"1555",512,"SP15.65","ME",2015,5,20,140,20,43.7232,-68.81102,51,36,15,51,0,"ME",17.234
"1556",512,"SP15.66","ME",2015,5,21,141,20,43.91132,-68.58785,155,66,89,127,28,"ME",15.924
"1557",512,"SP15.67","ME",2015,5,21,141,20,43.84402,-68.62865,214,124,90,194,20,"ME",17.034
"1558",512,"SP15.68","ME",2015,5,21,141,20,43.77015,-68.65142,78,41,37,77,1,"ME",16.96
"1559",512,"SP15.69","ME",2015,5,21,141,15,43.77045,-68.72107,89,62,27,83,6,"ME",9.048
"1560",513,"SP15.7","ME",2015,5,5,125,20,43.07908,-70.36093,90,37,53,87,3,"ME",17.404
"1561",512,"SP15.70","ME",2015,5,21,141,20,43.76533,-68.78353,182,92,90,133,49,"ME",15.77
"1562",512,"SP15.71","ME",2015,5,22,142,20,43.93398,-68.77642,510,245,265,158,352,"ME",16.004
"1563",512,"SP15.72","ME",2015,5,22,142,18,43.987,-68.75417,574,305,269,180,394,"ME",13.5972
"1564",512,"SP15.73","ME",2015,5,22,142,17,44.04253,-68.67763,303,166,137,127,176,"ME",12.6191
"1565",512,"SP15.74","ME",2015,5,22,142,17,44.15828,-68.7675,431,198,233,255,176,"ME",12.5834
"1566",512,"SP15.75","ME",2015,5,25,145,20,44.00513,-68.48405,477,247,230,307,170,"ME",17.006
"1567",512,"SP15.76","ME",2015,5,25,145,20,44.01643,-68.34947,380,185,195,282,98,"ME",16.52
"1568",512,"SP15.77","ME",2015,5,25,145,20,43.94917,-68.4069,78,36,42,73,5,"ME",15.604
"1569",512,"SP15.78","ME",2015,5,25,145,20,43.89327,-68.42633,30,22,8,29,1,"ME",17.644
"1570",512,"SP15.79","ME",2015,5,25,145,20,43.86333,-68.41358,19,15,4,19,0,"ME",17.442
"1571",513,"SP15.8","ME",2015,5,5,125,20,43.1206,-70.38718,50,23,27,46,4,"ME",16.742
"1572",512,"SP15.80","ME",2015,5,25,145,20,43.85332,-68.4949,32,23,9,31,1,"ME",16.26
"1573",512,"SP15.81","ME",2015,5,26,146,16,44.15648,-68.54283,365,165,200,236,129,"ME",10.1168
"1574",512,"SP15.82","ME",2015,5,26,146,20,44.22998,-68.46022,319,127,192,153,166,"ME",15.742
"1575",512,"SP15.83","ME",2015,5,26,146,20,44.36788,-68.45048,43,10,33,41,2,"ME",16.596
"1576",512,"SP15.84","ME",2015,5,26,146,20,44.38752,-68.40415,2,1,1,2,0,"ME",17.058
"1577",512,"SP15.85","ME",2015,5,26,146,17,44.2048,-68.3652,579,215,364,389,190,"ME",11.2353
"1578",512,"SP15.86","ME",2015,5,27,147,13,44.20673,-68.3118,233,103,130,155,78,"ME",6.903
"1579",512,"SP15.87","ME",2015,5,27,147,20,44.05677,-68.11775,223,120,103,170,53,"ME",16.846
"1580",512,"SP15.88","ME",2015,5,27,147,20,44.01353,-68.03802,97,73,24,97,0,"ME",16.06
"1581",512,"SP15.89","ME",2015,5,27,147,20,43.99437,-68.08677,192,110,82,112,80,"ME",17.308
"1582",513,"SP15.9","ME",2015,5,5,125,20,43.08045,-70.41273,49,27,22,45,4,"ME",16.49
"1583",512,"SP15.90","ME",2015,5,27,147,16,43.95372,-68.11397,251,147,103,98,153,"ME",10.7968
"1584",512,"SP15.91","ME",2015,5,28,148,20,44.14393,-68.11362,459,222,237,212,247,"ME",17.116
"1585",512,"SP15.92","ME",2015,5,28,148,20,44.17105,-68.00452,183,96,87,128,55,"ME",17.28
"1586",512,"SP15.93","ME",2015,5,28,148,20,44.1896,-67.91645,171,104,67,145,26,"ME",17.372
"1587",512,"SP15.94","ME",2015,5,28,148,20,44.1478,-67.90198,162,90,72,151,11,"ME",18.176
"1588",512,"SP15.95","ME",2015,5,29,149,20,44.31758,-68.15727,525,271,254,268,257,"ME",17.374
"1589",512,"SP15.96","ME",2015,5,29,149,20,44.34533,-68.11455,281,134,147,123,158,"ME",16.95
"1590",512,"SP15.97","ME",2015,5,29,149,20,44.3017,-68.06657,632,269,363,230,402,"ME",16.038
"1591",512,"SP15.98","ME",2015,5,29,149,20,44.26763,-68.02318,366,186,180,119,247,"ME",16.642
"1592",512,"SP15.99","ME",2015,5,29,149,20,44.2273,-68.13418,528,249,279,158,370,"ME",16.912
"1593",513,"SP16.1","ME",2016,5,2,123,20,42.98842,-70.49923,72,28,44,65,7,"ME",16.6
"1594",513,"SP16.10","ME",2016,5,3,124,20,43.11785,-70.2431,15,8,7,15,0,"ME",16.6
"1595",511,"SP16.100","ME",2016,5,30,151,20,44.20862,-67.7619,48,35,13,48,0,"ME",17
"1596",511,"SP16.101","ME",2016,5,30,151,12,44.29153,-67.79918,75,39,36,47,28,"ME",5.88
"1597",511,"SP16.102","ME",2016,5,31,152,20,44.36423,-67.68867,588,263,325,400,188,"ME",16.4
"1598",511,"SP16.103","ME",2016,5,31,152,20,44.33812,-67.62218,431,211,220,377,54,"ME",17.4
"1599",511,"SP16.104","ME",2016,5,31,152,20,44.3679,-67.74105,332,175,157,192,140,"ME",17.2
"1600",511,"SP16.105","ME",2016,5,31,152,20,44.42072,-67.76583,333,159,174,160,173,"ME",16
"1601",511,"SP16.106","ME",2016,5,31,152,20,44.41782,-67.74045,478,222,256,160,318,"ME",17.4
"1602",511,"SP16.107","ME",2016,5,31,152,13,44.50095,-67.70087,724,343,381,278,446,"ME",7.15
"1603",511,"SP16.108","ME",2016,6,1,153,20,44.24982,-67.4729,15,13,2,13,2,"ME",18
"1604",511,"SP16.109","ME",2016,6,1,153,20,44.32117,-67.3784,23,17,6,23,0,"ME",17
"1605",513,"SP16.11","ME",2016,5,3,124,12,43.03562,-70.36698,15,8,7,14,1,"ME",6
"1606",511,"SP16.110","ME",2016,6,1,153,16,44.35892,-67.41702,23,11,12,23,0,"ME",10.56
"1607",511,"SP16.111","ME",2016,6,1,153,20,44.41255,-67.48653,299,158,141,223,76,"ME",17.2
"1608",511,"SP16.112","ME",2016,6,2,154,16,44.56907,-67.41735,67,35,32,52,15,"ME",10.72
"1609",511,"SP16.113","ME",2016,6,2,154,20,44.51243,-67.4309,274,119,155,166,108,"ME",17
"1610",511,"SP16.114","ME",2016,6,2,154,16,44.46675,-67.36175,128,65,63,79,49,"ME",10.4
"1611",511,"SP16.115","ME",2016,6,2,154,20,44.53028,-67.29433,135,64,71,69,66,"ME",18.2
"1612",511,"SP16.116","ME",2016,6,2,154,20,44.56653,-67.27107,186,89,97,136,50,"ME",16.8
"1613",511,"SP16.117","ME",2016,6,2,154,12,44.60617,-67.2543,272,127,145,191,81,"ME",6.36
"1614",511,"SP16.118","ME",2016,6,2,154,20,44.58682,-67.30342,237,105,132,147,90,"ME",18.8
"1615",511,"SP16.119","ME",2016,6,3,155,16,44.6191,-67.20343,458,220,238,219,239,"ME",11.2
"1616",513,"SP16.12","ME",2016,5,3,124,20,43.1511666,-70.38065,159,81,78,108,51,"ME",16.4
"1617",511,"SP16.120","ME",2016,6,3,155,20,44.6799,-67.11987,160,79,81,119,41,"ME",16.8
"1618",511,"SP16.121","ME",2016,6,3,155,13,44.68918,-67.13147,27,14,13,24,3,"ME",6.76
"1619",511,"SP16.122","ME",2016,6,3,155,20,44.664,-67.12197,257,118,139,185,72,"ME",19.2
"1620",513,"SP16.13","ME",2016,5,4,125,15,43.18002,-70.38842,71,35,36,52,19,"ME",9.3
"1621",513,"SP16.14","ME",2016,5,4,125,19,43.17562,-70.43843,173,76,97,115,58,"ME",15.39
"1622",513,"SP16.15","ME",2016,5,4,125,20,43.24617,-70.50112,174,73,101,111,63,"ME",16.8
"1623",513,"SP16.16","ME",2016,5,4,125,18,43.31028,-70.54098,10,4,6,7,3,"ME",13.14
"1624",513,"SP16.17","ME",2016,5,4,125,20,43.2123,-70.57178,11,3,8,7,4,"ME",17.2
"1625",513,"SP16.18","ME",2016,5,5,126,20,43.27072,-70.15222,14,7,7,12,2,"ME",16.8
"1626",513,"SP16.19","ME",2016,5,5,126,20,43.39898,-70.04208,10,8,2,10,0,"ME",16.4
"1627",513,"SP16.2","ME",2016,5,2,123,20,42.94143,-70.45088,19,14,5,18,1,"ME",17
"1628",513,"SP16.20","ME",2016,5,5,126,20,43.4531,-70.08637,58,36,22,45,13,"ME",17
"1629",513,"SP16.21","ME",2016,5,6,127,15,43.50025,-70.20792,289,110,179,125,164,"ME",7.95
"1630",513,"SP16.22","ME",2016,5,6,127,16,43.44058,-70.31402,211,122,89,190,21,"ME",11.52
"1631",513,"SP16.23","ME",2016,5,6,127,20,43.41733,-70.23723,160,59,101,107,53,"ME",16.6
"1632",513,"SP16.24","ME",2016,5,6,127,20,43.43113,-70.20635,80,32,48,60,20,"ME",17.2
"1633",513,"SP16.25","ME",2016,5,9,130,14,43.54887,-70.00282,92,40,52,59,33,"ME",8.12
"1634",513,"SP16.26","ME",2016,5,9,130,20,43.44585,-69.82555,2,2,0,2,0,"ME",15.8
"1635",513,"SP16.27","ME",2016,5,9,130,20,43.49408,-69.75165,12,7,5,12,0,"ME",17.6
"1636",513,"SP16.28","ME",2016,5,9,130,20,43.48303,-69.94628,22,15,7,22,0,"ME",16.8
"1637",513,"SP16.29","ME",2016,5,9,130,20,43.50057,-70.02453,33,20,13,29,4,"ME",17.4
"1638",513,"SP16.3","ME",2016,5,2,123,20,42.95422,-70.64178,105,59,46,62,43,"ME",16.6
"1639",513,"SP16.30","ME",2016,5,10,131,20,43.71848,-70.09507,608,285,323,243,365,"ME",17.2
"1640",513,"SP16.31","ME",2016,5,10,131,20,43.78953,-70.05397,37,11,26,21,16,"ME",17.2
"1641",513,"SP16.32","ME",2016,5,10,131,20,43.71977,-70.01255,44,21,23,34,10,"ME",17.8
"1642",513,"SP16.33","ME",2016,5,10,131,20,43.64932,-70.00928,165,87,78,108,57,"ME",16.6
"1643",513,"SP16.34","ME",2016,5,10,131,20,43.68063,-69.94742,410,211,199,179,231,"ME",16.8
"1644",513,"SP16.35","ME",2016,5,10,131,20,43.70007,-69.84453,221,110,111,189,32,"ME",16.8
"1645",513,"SP16.36","ME",2016,5,11,132,20,43.8061,-69.64397,159,75,84,53,106,"ME",17.2
"1646",513,"SP16.37","ME",2016,5,11,132,20,43.7554,-69.73858,109,54,55,86,23,"ME",17.8
"1647",513,"SP16.38","ME",2016,5,11,132,17,43.72888,-69.69643,215,117,98,77,138,"ME",11.73
"1648",513,"SP16.39","ME",2016,5,11,132,14,43.597,-69.71248,77,43,34,61,16,"ME",8.4
"1649",513,"SP16.4","ME",2016,5,2,123,20,42.98252,-70.64627,85,39,46,76,9,"ME",17.4
"1650",513,"SP16.40","ME",2016,5,11,132,20,43.5609,-69.78492,39,17,22,35,4,"ME",16.8
"1651",513,"SP16.41","ME",2016,5,11,132,20,43.68785,-69.6563,251,123,128,77,174,"ME",16.8
"1652",513,"SP16.42","ME",2016,5,12,133,20,43.78458,-69.49163,311,159,152,102,209,"ME",17.4
"1653",513,"SP16.43","ME",2016,5,12,133,20,43.80898,-69.43718,266,139,127,90,176,"ME",16.4
"1654",513,"SP16.44","ME",2016,5,12,133,17,43.81262,-69.35458,416,219,197,135,281,"ME",12.07
"1655",512,"SP16.45","ME",2016,5,12,133,16,43.84815,-69.28747,540,249,290,232,308,"ME",10.88
"1656",512,"SP16.46","ME",2016,5,12,133,20,43.87095,-69.32837,63,30,33,36,27,"ME",17.2
"1657",513,"SP16.47","ME",2016,5,13,134,19,43.65503,-69.4569,50,30,20,44,6,"ME",15.2
"1658",513,"SP16.48","ME",2016,5,13,134,20,43.72778,-69.45082,124,64,60,93,31,"ME",17.2
"1659",512,"SP16.49","ME",2016,5,15,136,20,43.76347,-69.21552,271,131,140,111,160,"ME",15.8
"1660",513,"SP16.5","ME",2016,5,2,123,20,42.93255,-70.74533,56,21,35,36,20,"ME",16.8
"1661",512,"SP16.50","ME",2016,5,15,136,20,43.88858,-69.22723,480,205,275,192,288,"ME",17
"1662",512,"SP16.51","ME",2016,5,15,136,20,44.16198,-69.07485,158,70,88,85,73,"ME",16.2
"1663",512,"SP16.52","ME",2016,5,15,136,20,44.15048,-69.00838,342,153,189,177,165,"ME",17
"1664",512,"SP16.53","ME",2016,5,17,138,20,44.20107,-68.87637,182,67,115,148,34,"ME",17.8
"1665",512,"SP16.54","ME",2016,5,17,138,20,44.24815,-68.80012,24,6,18,22,2,"ME",15.8
"1666",512,"SP16.55","ME",2016,5,17,138,20,44.25378,-68.73072,38,17,21,29,9,"ME",17.4
"1667",512,"SP16.56","ME",2016,5,17,138,20,44.31597,-68.92048,63,20,43,51,12,"ME",16.6
"1668",512,"SP16.57","ME",2016,5,18,139,13,43.87253,-69.03523,823,427,396,220,603,"ME",7.28
"1669",512,"SP16.58","ME",2016,5,18,139,20,43.80147,-69.04112,317,152,165,141,176,"ME",17.6
